u,i,ts,label,idx,original_date
3007,18135,1552734468.0,0,57990,2019-03-16 11:07:48
194,18134,1552734473.0,3,57991,2019-03-16 11:07:53
3002,16054,1552734480.0,0,57992,2019-03-16 11:08:00
3179,5991,1552734488.0,3,57993,2019-03-16 11:08:08
3221,5991,1552734490.0,3,57994,2019-03-16 11:08:10
2995,15468,1552734492.0,0,57995,2019-03-16 11:08:12
3003,10986,1552734505.0,0,57996,2019-03-16 11:08:25
2999,10188,1552734505.0,0,57997,2019-03-16 11:08:25
42,15416,1552734505.0,0,57998,2019-03-16 11:08:25
3000,18136,1552734505.0,0,57999,2019-03-16 11:08:25
120,4171,1552734523.0,3,58000,2019-03-16 11:08:43
3249,17870,1552734526.0,3,58001,2019-03-16 11:08:46
111,4118,1552734541.0,3,58002,2019-03-16 11:09:01
3140,4118,1552734544.0,3,58003,2019-03-16 11:09:04
3220,5991,1552734550.0,3,58004,2019-03-16 11:09:10
3250,4118,1552734555.0,3,58005,2019-03-16 11:09:15
343,4118,1552734557.0,3,58006,2019-03-16 11:09:17
141,4171,1552734563.0,3,58007,2019-03-16 11:09:23
2970,4118,1552734571.0,3,58008,2019-03-16 11:09:31
3054,12672,1552734605.0,3,58009,2019-03-16 11:10:05
3007,18137,1552734606.0,0,58010,2019-03-16 11:10:06
2558,6036,1552734613.0,3,58011,2019-03-16 11:10:13
3002,8440,1552734619.0,0,58012,2019-03-16 11:10:19
3227,17870,1552734630.0,3,58013,2019-03-16 11:10:30
2995,18138,1552734632.0,0,58014,2019-03-16 11:10:32
205,4254,1552734641.0,3,58015,2019-03-16 11:10:41
2999,18139,1552734647.0,0,58016,2019-03-16 11:10:47
3003,18140,1552734647.0,0,58017,2019-03-16 11:10:47
3000,18141,1552734647.0,0,58018,2019-03-16 11:10:47
42,16716,1552734647.0,0,58019,2019-03-16 11:10:47
3251,4118,1552734648.0,3,58020,2019-03-16 11:10:48
3252,4118,1552734656.0,3,58021,2019-03-16 11:10:56
3145,17870,1552734672.0,3,58022,2019-03-16 11:11:12
3223,17808,1552734703.0,3,58023,2019-03-16 11:11:43
3217,5991,1552734725.0,3,58024,2019-03-16 11:12:05
57,4118,1552734729.0,3,58025,2019-03-16 11:12:09
3007,18142,1552734744.0,0,58026,2019-03-16 11:12:24
3002,18143,1552734755.0,0,58027,2019-03-16 11:12:35
111,4118,1552734764.0,3,58028,2019-03-16 11:12:44
3000,18144,1552734786.0,0,58029,2019-03-16 11:13:06
2999,18145,1552734786.0,0,58030,2019-03-16 11:13:06
2995,7458,1552734786.0,0,58031,2019-03-16 11:13:06
3003,15909,1552734786.0,0,58032,2019-03-16 11:13:06
3168,5991,1552734791.0,3,58033,2019-03-16 11:13:11
3253,17870,1552734795.0,3,58034,2019-03-16 11:13:15
3246,5991,1552734799.0,3,58035,2019-03-16 11:13:19
3232,17870,1552734800.0,3,58036,2019-03-16 11:13:20
3190,5991,1552734806.0,3,58037,2019-03-16 11:13:26
3173,5991,1552734817.0,3,58038,2019-03-16 11:13:37
111,4118,1552734821.0,3,58039,2019-03-16 11:13:41
3194,5991,1552734822.0,3,58040,2019-03-16 11:13:42
3161,5991,1552734835.0,3,58041,2019-03-16 11:13:55
2970,4118,1552734842.0,3,58042,2019-03-16 11:14:02
343,4118,1552734843.0,3,58043,2019-03-16 11:14:03
3140,4118,1552734848.0,3,58044,2019-03-16 11:14:08
3233,5991,1552734850.0,3,58045,2019-03-16 11:14:10
801,4118,1552734850.0,3,58046,2019-03-16 11:14:10
42,18146,1552734853.0,0,58047,2019-03-16 11:14:13
3226,5991,1552734854.0,3,58048,2019-03-16 11:14:14
1783,4118,1552734861.0,3,58049,2019-03-16 11:14:21
3254,4118,1552734870.0,3,58050,2019-03-16 11:14:30
3236,17808,1552734870.0,3,58051,2019-03-16 11:14:30
3062,4118,1552734873.0,3,58052,2019-03-16 11:14:33
3162,17870,1552734886.0,3,58053,2019-03-16 11:14:46
3188,17870,1552734888.0,3,58054,2019-03-16 11:14:48
2219,4118,1552734889.0,3,58055,2019-03-16 11:14:49
3176,17870,1552734902.0,3,58056,2019-03-16 11:15:02
1017,4118,1552734906.0,3,58057,2019-03-16 11:15:06
3182,17870,1552734908.0,3,58058,2019-03-16 11:15:08
3007,10919,1552734910.0,0,58059,2019-03-16 11:15:10
3002,18147,1552734910.0,0,58060,2019-03-16 11:15:10
3231,17870,1552734910.0,3,58061,2019-03-16 11:15:10
3178,5991,1552734912.0,3,58062,2019-03-16 11:15:12
3177,5991,1552734912.0,3,58063,2019-03-16 11:15:12
3224,17870,1552734915.0,3,58064,2019-03-16 11:15:15
3235,17870,1552734929.0,3,58065,2019-03-16 11:15:29
3193,5991,1552734930.0,3,58066,2019-03-16 11:15:30
262,4118,1552734930.0,3,58067,2019-03-16 11:15:30
1712,9827,1552734938.0,3,58068,2019-03-16 11:15:38
3000,5993,1552734940.0,0,58069,2019-03-16 11:15:40
2999,18148,1552734940.0,0,58070,2019-03-16 11:15:40
3003,7735,1552734940.0,0,58071,2019-03-16 11:15:40
2995,4778,1552734940.0,0,58072,2019-03-16 11:15:40
41,17449,1552734941.0,3,58073,2019-03-16 11:15:41
3219,5991,1552734941.0,3,58074,2019-03-16 11:15:41
52,4244,1552734942.0,3,58075,2019-03-16 11:15:42
3225,17870,1552734951.0,3,58076,2019-03-16 11:15:51
3159,17870,1552734955.0,3,58077,2019-03-16 11:15:55
3255,17870,1552734958.0,3,58078,2019-03-16 11:15:58
3156,5991,1552734961.0,3,58079,2019-03-16 11:16:01
3191,5991,1552734961.0,3,58080,2019-03-16 11:16:01
3229,5991,1552734964.0,3,58081,2019-03-16 11:16:04
3242,5991,1552734966.0,3,58082,2019-03-16 11:16:06
3237,17808,1552734968.0,3,58083,2019-03-16 11:16:08
3247,5991,1552734969.0,3,58084,2019-03-16 11:16:09
3180,17870,1552734971.0,3,58085,2019-03-16 11:16:11
3245,17870,1552734971.0,3,58086,2019-03-16 11:16:11
140,4118,1552734971.0,3,58087,2019-03-16 11:16:11
1299,4118,1552734972.0,3,58088,2019-03-16 11:16:12
3187,17870,1552734976.0,3,58089,2019-03-16 11:16:16
2558,15467,1552734987.0,3,58090,2019-03-16 11:16:27
2558,5046,1552734987.0,3,58091,2019-03-16 11:16:27
1723,18149,1552734988.0,3,58092,2019-03-16 11:16:28
3243,5991,1552734989.0,3,58093,2019-03-16 11:16:29
3158,17808,1552734996.0,3,58094,2019-03-16 11:16:36
137,18150,1552734997.0,3,58095,2019-03-16 11:16:37
3240,17870,1552735011.0,3,58096,2019-03-16 11:16:51
3236,5991,1552735026.0,3,58097,2019-03-16 11:17:06
137,18150,1552735034.0,3,58098,2019-03-16 11:17:14
505,4118,1552735037.0,3,58099,2019-03-16 11:17:17
111,4118,1552735038.0,3,58100,2019-03-16 11:17:18
268,4118,1552735052.0,3,58101,2019-03-16 11:17:32
3161,17870,1552735068.0,3,58102,2019-03-16 11:17:48
3234,5991,1552735095.0,3,58103,2019-03-16 11:18:15
111,4118,1552735113.0,3,58104,2019-03-16 11:18:33
2970,4118,1552735115.0,3,58105,2019-03-16 11:18:35
3256,4118,1552735116.0,3,58106,2019-03-16 11:18:36
343,4118,1552735122.0,3,58107,2019-03-16 11:18:42
3187,17870,1552735127.0,3,58108,2019-03-16 11:18:47
3140,4118,1552735138.0,3,58109,2019-03-16 11:18:58
3122,5991,1552735142.0,3,58110,2019-03-16 11:19:02
1723,18149,1552735142.0,3,58111,2019-03-16 11:19:02
3191,5991,1552735162.0,3,58112,2019-03-16 11:19:22
1299,4118,1552735168.0,3,58113,2019-03-16 11:19:28
3226,5991,1552735171.0,3,58114,2019-03-16 11:19:31
3002,5565,1552735180.0,0,58115,2019-03-16 11:19:40
42,18151,1552735191.0,0,58116,2019-03-16 11:19:51
3007,11322,1552735191.0,0,58117,2019-03-16 11:19:51
242,18152,1552735192.0,3,58118,2019-03-16 11:19:52
1646,4118,1552735198.0,3,58119,2019-03-16 11:19:58
3229,5991,1552735206.0,3,58120,2019-03-16 11:20:06
3000,10281,1552735209.0,0,58121,2019-03-16 11:20:09
2999,14057,1552735209.0,0,58122,2019-03-16 11:20:09
3003,18153,1552735209.0,0,58123,2019-03-16 11:20:09
2995,15821,1552735209.0,0,58124,2019-03-16 11:20:09
111,4118,1552735213.0,3,58125,2019-03-16 11:20:13
3190,5991,1552735220.0,3,58126,2019-03-16 11:20:20
3222,17870,1552735224.0,3,58127,2019-03-16 11:20:24
76,18154,1552735233.0,0,58128,2019-03-16 11:20:33
3257,4358,1552735256.0,0,58129,2019-03-16 11:20:56
3235,5991,1552735262.0,3,58130,2019-03-16 11:21:02
3255,17870,1552735267.0,3,58131,2019-03-16 11:21:07
3194,5991,1552735296.0,3,58132,2019-03-16 11:21:36
3247,17870,1552735300.0,3,58133,2019-03-16 11:21:40
3219,5991,1552735301.0,3,58134,2019-03-16 11:21:41
3220,17870,1552735301.0,3,58135,2019-03-16 11:21:41
3224,17870,1552735303.0,3,58136,2019-03-16 11:21:43
2559,4118,1552735303.0,3,58137,2019-03-16 11:21:43
3193,5991,1552735316.0,3,58138,2019-03-16 11:21:56
3002,18155,1552735319.0,0,58139,2019-03-16 11:21:59
3173,5991,1552735323.0,3,58140,2019-03-16 11:22:03
210,18156,1552735331.0,1,58141,2019-03-16 11:22:11
3007,18157,1552735333.0,0,58142,2019-03-16 11:22:13
42,18158,1552735333.0,0,58143,2019-03-16 11:22:13
2158,4118,1552735335.0,3,58144,2019-03-16 11:22:15
2999,18159,1552735346.0,0,58145,2019-03-16 11:22:26
2995,18160,1552735346.0,0,58146,2019-03-16 11:22:26
3000,18161,1552735346.0,0,58147,2019-03-16 11:22:26
3003,9157,1552735346.0,0,58148,2019-03-16 11:22:26
3253,17870,1552735349.0,3,58149,2019-03-16 11:22:29
3182,5991,1552735360.0,3,58150,2019-03-16 11:22:40
3063,18162,1552735361.0,3,58151,2019-03-16 11:22:41
94,4118,1552735365.0,3,58152,2019-03-16 11:22:45
3237,17870,1552735369.0,3,58153,2019-03-16 11:22:49
3159,5991,1552735372.0,3,58154,2019-03-16 11:22:52
3233,17870,1552735372.0,3,58155,2019-03-16 11:22:52
3223,5991,1552735373.0,3,58156,2019-03-16 11:22:53
3156,17870,1552735375.0,3,58157,2019-03-16 11:22:55
1837,18163,1552735393.0,3,58158,2019-03-16 11:23:13
3225,17870,1552735396.0,3,58159,2019-03-16 11:23:16
3180,17870,1552735402.0,3,58160,2019-03-16 11:23:22
2601,4118,1552735402.0,3,58161,2019-03-16 11:23:22
3245,5991,1552735412.0,3,58162,2019-03-16 11:23:32
1299,4118,1552735419.0,3,58163,2019-03-16 11:23:39
343,4118,1552735420.0,3,58164,2019-03-16 11:23:40
3177,5991,1552735422.0,3,58165,2019-03-16 11:23:42
3162,5991,1552735422.0,3,58166,2019-03-16 11:23:42
3148,17870,1552735423.0,3,58167,2019-03-16 11:23:43
3188,17870,1552735426.0,3,58168,2019-03-16 11:23:46
3231,17870,1552735430.0,3,58169,2019-03-16 11:23:50
3242,5991,1552735431.0,3,58170,2019-03-16 11:23:51
3258,18164,1552735432.0,3,58171,2019-03-16 11:23:52
60,4118,1552735441.0,3,58172,2019-03-16 11:24:01
3246,5991,1552735442.0,3,58173,2019-03-16 11:24:02
3215,5991,1552735443.0,3,58174,2019-03-16 11:24:03
3227,17870,1552735453.0,3,58175,2019-03-16 11:24:13
1735,4118,1552735459.0,3,58176,2019-03-16 11:24:19
3232,5991,1552735463.0,3,58177,2019-03-16 11:24:23
3002,10200,1552735464.0,0,58178,2019-03-16 11:24:24
2970,4118,1552735464.0,3,58179,2019-03-16 11:24:24
3181,17870,1552735466.0,3,58180,2019-03-16 11:24:26
3168,17870,1552735469.0,3,58181,2019-03-16 11:24:29
3007,17917,1552735479.0,0,58182,2019-03-16 11:24:39
2995,18011,1552735479.0,0,58183,2019-03-16 11:24:39
94,4118,1552735482.0,3,58184,2019-03-16 11:24:42
2999,18165,1552735495.0,0,58185,2019-03-16 11:24:55
3003,18166,1552735495.0,0,58186,2019-03-16 11:24:55
3000,8110,1552735495.0,0,58187,2019-03-16 11:24:55
3230,17870,1552735515.0,3,58188,2019-03-16 11:25:15
41,17449,1552735534.0,3,58189,2019-03-16 11:25:34
3178,5991,1552735535.0,3,58190,2019-03-16 11:25:35
277,4118,1552735540.0,3,58191,2019-03-16 11:25:40
476,4118,1552735556.0,3,58192,2019-03-16 11:25:56
3217,5991,1552735561.0,3,58193,2019-03-16 11:26:01
1712,9827,1552735561.0,3,58194,2019-03-16 11:26:01
1872,18167,1552735566.0,3,58195,2019-03-16 11:26:06
1872,18167,1552735566.0,3,58196,2019-03-16 11:26:06
24,18168,1552735576.0,3,58197,2019-03-16 11:26:16
77,4151,1552735577.0,3,58198,2019-03-16 11:26:17
67,4128,1552735588.0,3,58199,2019-03-16 11:26:28
2558,15621,1552735588.0,3,58200,2019-03-16 11:26:28
2558,5053,1552735588.0,3,58201,2019-03-16 11:26:28
2357,4118,1552735592.0,3,58202,2019-03-16 11:26:32
42,18169,1552735593.0,0,58203,2019-03-16 11:26:33
3259,4118,1552735593.0,3,58204,2019-03-16 11:26:33
52,4160,1552735596.0,3,58205,2019-03-16 11:26:36
67,7130,1552735602.0,3,58206,2019-03-16 11:26:42
1519,18170,1552735603.0,3,58207,2019-03-16 11:26:43
3182,17870,1552735612.0,3,58208,2019-03-16 11:26:52
210,18156,1552735632.0,1,58209,2019-03-16 11:27:12
3002,10759,1552735635.0,0,58210,2019-03-16 11:27:15
3260,4118,1552735638.0,3,58211,2019-03-16 11:27:18
3261,4118,1552735639.0,3,58212,2019-03-16 11:27:19
2995,16801,1552735648.0,0,58213,2019-03-16 11:27:28
3007,18171,1552735669.0,0,58214,2019-03-16 11:27:49
3000,18172,1552735669.0,0,58215,2019-03-16 11:27:49
3003,11883,1552735669.0,0,58216,2019-03-16 11:27:49
52,4146,1552735692.0,3,58217,2019-03-16 11:28:12
2995,16801,1552735695.0,0,58218,2019-03-16 11:28:15
638,4118,1552735696.0,3,58219,2019-03-16 11:28:16
3230,5991,1552735698.0,3,58220,2019-03-16 11:28:18
3174,5991,1552735699.0,3,58221,2019-03-16 11:28:19
1519,18170,1552735713.0,3,58222,2019-03-16 11:28:33
3262,4118,1552735716.0,3,58223,2019-03-16 11:28:36
3262,4118,1552735716.0,3,58224,2019-03-16 11:28:36
3263,4118,1552735717.0,3,58225,2019-03-16 11:28:37
52,4160,1552735717.0,3,58226,2019-03-16 11:28:37
3261,4118,1552735719.0,3,58227,2019-03-16 11:28:39
3162,17808,1552735721.0,3,58228,2019-03-16 11:28:41
3264,4118,1552735723.0,3,58229,2019-03-16 11:28:43
24,18168,1552735728.0,3,58230,2019-03-16 11:28:48
3217,17870,1552735730.0,3,58231,2019-03-16 11:28:50
2970,4118,1552735734.0,3,58232,2019-03-16 11:28:54
67,4143,1552735745.0,3,58233,2019-03-16 11:29:05
3003,16463,1552735760.0,0,58234,2019-03-16 11:29:20
3000,18173,1552735760.0,0,58235,2019-03-16 11:29:20
3007,18174,1552735760.0,0,58236,2019-03-16 11:29:20
3161,5991,1552735762.0,3,58237,2019-03-16 11:29:22
3245,5991,1552735768.0,3,58238,2019-03-16 11:29:28
2999,18175,1552735774.0,0,58239,2019-03-16 11:29:34
3187,5991,1552735817.0,3,58240,2019-03-16 11:30:17
3156,17808,1552735823.0,3,58241,2019-03-16 11:30:23
312,4118,1552735831.0,3,58242,2019-03-16 11:30:31
24,18168,1552735852.0,3,58243,2019-03-16 11:30:52
24,18168,1552735854.0,3,58244,2019-03-16 11:30:54
3081,4410,1552735871.0,3,58245,2019-03-16 11:31:11
3002,18176,1552735877.0,0,58246,2019-03-16 11:31:17
42,9483,1552735877.0,0,58247,2019-03-16 11:31:17
3265,4118,1552735887.0,3,58248,2019-03-16 11:31:27
2995,18177,1552735888.0,0,58249,2019-03-16 11:31:28
3233,5991,1552735894.0,3,58250,2019-03-16 11:31:34
3000,18178,1552735901.0,0,58251,2019-03-16 11:31:41
3007,18179,1552735901.0,0,58252,2019-03-16 11:31:41
3003,18180,1552735901.0,0,58253,2019-03-16 11:31:41
3191,5991,1552735913.0,3,58254,2019-03-16 11:31:53
2999,18181,1552735914.0,0,58255,2019-03-16 11:31:54
210,18156,1552735933.0,1,58256,2019-03-16 11:32:13
3240,5991,1552735943.0,3,58257,2019-03-16 11:32:23
3239,4118,1552735945.0,3,58258,2019-03-16 11:32:25
1576,4118,1552735959.0,3,58259,2019-03-16 11:32:39
476,4118,1552735959.0,3,58260,2019-03-16 11:32:39
39,18182,1552735980.0,3,58261,2019-03-16 11:33:00
39,18182,1552735980.0,3,58262,2019-03-16 11:33:00
3231,17870,1552735982.0,3,58263,2019-03-16 11:33:02
3227,17870,1552735983.0,3,58264,2019-03-16 11:33:03
41,17449,1552736013.0,3,58265,2019-03-16 11:33:33
3002,17993,1552736019.0,0,58266,2019-03-16 11:33:39
42,18183,1552736019.0,0,58267,2019-03-16 11:33:39
3266,4118,1552736020.0,3,58268,2019-03-16 11:33:40
3247,5991,1552736022.0,3,58269,2019-03-16 11:33:42
481,4118,1552736023.0,3,58270,2019-03-16 11:33:43
476,4118,1552736026.0,3,58271,2019-03-16 11:33:46
247,4118,1552736036.0,3,58272,2019-03-16 11:33:56
3007,18184,1552736038.0,0,58273,2019-03-16 11:33:58
2995,18185,1552736038.0,0,58274,2019-03-16 11:33:58
3000,18186,1552736038.0,0,58275,2019-03-16 11:33:58
3003,12037,1552736038.0,0,58276,2019-03-16 11:33:58
312,4118,1552736045.0,3,58277,2019-03-16 11:34:05
2999,18187,1552736053.0,0,58278,2019-03-16 11:34:13
155,4118,1552736059.0,3,58279,2019-03-16 11:34:19
3215,5991,1552736085.0,3,58280,2019-03-16 11:34:45
77,4448,1552736086.0,3,58281,2019-03-16 11:34:46
3223,17870,1552736096.0,3,58282,2019-03-16 11:34:56
137,18188,1552736099.0,3,58283,2019-03-16 11:34:59
3255,17870,1552736103.0,3,58284,2019-03-16 11:35:03
3236,5991,1552736105.0,3,58285,2019-03-16 11:35:05
511,4118,1552736112.0,3,58286,2019-03-16 11:35:12
3180,5991,1552736112.0,3,58287,2019-03-16 11:35:12
3246,17870,1552736114.0,3,58288,2019-03-16 11:35:14
3173,5991,1552736117.0,3,58289,2019-03-16 11:35:17
3225,5991,1552736135.0,3,58290,2019-03-16 11:35:35
1712,9827,1552736146.0,3,58291,2019-03-16 11:35:46
3224,5991,1552736149.0,3,58292,2019-03-16 11:35:49
3237,17870,1552736151.0,3,58293,2019-03-16 11:35:51
2219,4118,1552736156.0,3,58294,2019-03-16 11:35:56
3181,17870,1552736172.0,3,58295,2019-03-16 11:36:12
3232,17870,1552736175.0,3,58296,2019-03-16 11:36:15
2558,17765,1552736188.0,3,58297,2019-03-16 11:36:28
2558,16121,1552736188.0,3,58298,2019-03-16 11:36:28
67,4128,1552736189.0,3,58299,2019-03-16 11:36:29
3178,5991,1552736192.0,3,58300,2019-03-16 11:36:32
3002,9805,1552736194.0,0,58301,2019-03-16 11:36:34
3267,4118,1552736203.0,3,58302,2019-03-16 11:36:43
3003,9883,1552736207.0,0,58303,2019-03-16 11:36:47
3000,15829,1552736207.0,0,58304,2019-03-16 11:36:47
2995,18189,1552736207.0,0,58305,2019-03-16 11:36:47
2760,18190,1552736207.0,3,58306,2019-03-16 11:36:47
67,4143,1552736211.0,3,58307,2019-03-16 11:36:51
111,4118,1552736225.0,3,58308,2019-03-16 11:37:05
3007,18191,1552736232.0,0,58309,2019-03-16 11:37:12
210,18156,1552736234.0,1,58310,2019-03-16 11:37:14
3227,17808,1552736236.0,3,58311,2019-03-16 11:37:16
2999,10072,1552736258.0,0,58312,2019-03-16 11:37:38
164,4118,1552736266.0,3,58313,2019-03-16 11:37:46
3225,17808,1552736267.0,3,58314,2019-03-16 11:37:47
3176,17808,1552736286.0,3,58315,2019-03-16 11:38:06
3168,17870,1552736303.0,3,58316,2019-03-16 11:38:23
3268,4118,1552736308.0,3,58317,2019-03-16 11:38:28
3269,4118,1552736319.0,3,58318,2019-03-16 11:38:39
3217,17870,1552736323.0,3,58319,2019-03-16 11:38:43
3269,4118,1552736324.0,3,58320,2019-03-16 11:38:44
481,4118,1552736325.0,3,58321,2019-03-16 11:38:45
3236,5991,1552736334.0,3,58322,2019-03-16 11:38:54
3190,5991,1552736336.0,3,58323,2019-03-16 11:38:56
137,18188,1552736336.0,3,58324,2019-03-16 11:38:56
312,4118,1552736350.0,3,58325,2019-03-16 11:39:10
3221,5991,1552736357.0,3,58326,2019-03-16 11:39:17
52,4159,1552736357.0,3,58327,2019-03-16 11:39:17
67,4143,1552736359.0,3,58328,2019-03-16 11:39:19
3002,11968,1552736360.0,0,58329,2019-03-16 11:39:20
3247,5991,1552736365.0,3,58330,2019-03-16 11:39:25
3187,5991,1552736366.0,3,58331,2019-03-16 11:39:26
3003,7726,1552736378.0,0,58332,2019-03-16 11:39:38
3000,17366,1552736378.0,0,58333,2019-03-16 11:39:38
2995,15161,1552736378.0,0,58334,2019-03-16 11:39:38
52,5841,1552736395.0,3,58335,2019-03-16 11:39:55
42,9865,1552736404.0,0,58336,2019-03-16 11:40:04
3173,17870,1552736409.0,3,58337,2019-03-16 11:40:09
3180,17870,1552736412.0,3,58338,2019-03-16 11:40:12
3007,18192,1552736430.0,0,58339,2019-03-16 11:40:30
282,4118,1552736445.0,3,58340,2019-03-16 11:40:45
140,4118,1552736453.0,3,58341,2019-03-16 11:40:53
2999,6659,1552736455.0,0,58342,2019-03-16 11:40:55
3191,17808,1552736475.0,3,58343,2019-03-16 11:41:15
3241,17870,1552736487.0,3,58344,2019-03-16 11:41:27
3243,5991,1552736493.0,3,58345,2019-03-16 11:41:33
3240,17808,1552736494.0,3,58346,2019-03-16 11:41:34
3231,5991,1552736515.0,3,58347,2019-03-16 11:41:55
2902,4118,1552736515.0,3,58348,2019-03-16 11:41:55
3232,5991,1552736521.0,3,58349,2019-03-16 11:42:01
3220,17808,1552736521.0,3,58350,2019-03-16 11:42:01
3270,4118,1552736531.0,3,58351,2019-03-16 11:42:11
3246,17808,1552736533.0,3,58352,2019-03-16 11:42:13
210,18156,1552736535.0,1,58353,2019-03-16 11:42:15
54,4118,1552736543.0,3,58354,2019-03-16 11:42:23
77,4263,1552736546.0,3,58355,2019-03-16 11:42:26
3261,4118,1552736561.0,3,58356,2019-03-16 11:42:41
1447,18193,1552736598.0,3,58357,2019-03-16 11:43:18
1716,18193,1552736600.0,3,58358,2019-03-16 11:43:20
1446,18193,1552736607.0,3,58359,2019-03-16 11:43:27
3002,15143,1552736616.0,0,58360,2019-03-16 11:43:36
3000,18092,1552736632.0,0,58361,2019-03-16 11:43:52
2995,5467,1552736632.0,0,58362,2019-03-16 11:43:52
3003,12323,1552736632.0,0,58363,2019-03-16 11:43:52
312,4118,1552736648.0,3,58364,2019-03-16 11:44:08
137,18194,1552736657.0,3,58365,2019-03-16 11:44:17
3007,18195,1552736668.0,0,58366,2019-03-16 11:44:28
42,18196,1552736668.0,0,58367,2019-03-16 11:44:28
2999,18197,1552736679.0,0,58368,2019-03-16 11:44:39
1837,18198,1552736690.0,3,58369,2019-03-16 11:44:50
665,12454,1552736746.0,0,58370,2019-03-16 11:45:46
41,17449,1552736750.0,3,58371,2019-03-16 11:45:50
24,18182,1552736754.0,3,58372,2019-03-16 11:45:54
3002,18199,1552736760.0,0,58373,2019-03-16 11:46:00
1712,9827,1552736776.0,3,58374,2019-03-16 11:46:16
67,4128,1552736788.0,3,58375,2019-03-16 11:46:28
2558,18200,1552736788.0,3,58376,2019-03-16 11:46:28
2558,16655,1552736788.0,3,58377,2019-03-16 11:46:28
2760,18190,1552736797.0,3,58378,2019-03-16 11:46:37
3003,13312,1552736798.0,0,58379,2019-03-16 11:46:38
3000,13338,1552736798.0,0,58380,2019-03-16 11:46:38
2995,18201,1552736798.0,0,58381,2019-03-16 11:46:38
67,7130,1552736811.0,3,58382,2019-03-16 11:46:51
42,11464,1552736824.0,0,58383,2019-03-16 11:47:04
3007,18202,1552736824.0,0,58384,2019-03-16 11:47:04
210,18156,1552736836.0,1,58385,2019-03-16 11:47:16
2999,18203,1552736851.0,0,58386,2019-03-16 11:47:31
24,18182,1552736891.0,3,58387,2019-03-16 11:48:11
24,18182,1552736891.0,3,58388,2019-03-16 11:48:11
111,4118,1552736913.0,3,58389,2019-03-16 11:48:33
263,4118,1552736935.0,3,58390,2019-03-16 11:48:55
665,15875,1552736935.0,0,58391,2019-03-16 11:48:55
57,4118,1552736936.0,3,58392,2019-03-16 11:48:56
3271,4118,1552736938.0,3,58393,2019-03-16 11:48:58
3272,4118,1552736940.0,3,58394,2019-03-16 11:49:00
111,4118,1552736944.0,3,58395,2019-03-16 11:49:04
312,4118,1552736946.0,3,58396,2019-03-16 11:49:06
3272,4118,1552736952.0,3,58397,2019-03-16 11:49:12
2995,18204,1552736953.0,0,58398,2019-03-16 11:49:13
3002,18205,1552736953.0,0,58399,2019-03-16 11:49:13
3000,14354,1552736953.0,0,58400,2019-03-16 11:49:13
3003,18206,1552736953.0,0,58401,2019-03-16 11:49:13
67,4143,1552736959.0,3,58402,2019-03-16 11:49:19
3007,17298,1552737003.0,0,58403,2019-03-16 11:50:03
315,4118,1552737008.0,3,58404,2019-03-16 11:50:08
1017,4118,1552737009.0,3,58405,2019-03-16 11:50:09
2999,7138,1552737015.0,0,58406,2019-03-16 11:50:15
1428,4118,1552737080.0,3,58407,2019-03-16 11:51:20
52,4128,1552737084.0,3,58408,2019-03-16 11:51:24
3000,18207,1552737101.0,0,58409,2019-03-16 11:51:41
2995,8253,1552737101.0,0,58410,2019-03-16 11:51:41
3002,18208,1552737101.0,0,58411,2019-03-16 11:51:41
52,6794,1552737115.0,3,58412,2019-03-16 11:51:55
3003,18209,1552737121.0,0,58413,2019-03-16 11:52:01
853,4118,1552737179.0,3,58414,2019-03-16 11:52:59
2760,18210,1552737194.0,3,58415,2019-03-16 11:53:14
665,18211,1552737198.0,0,58416,2019-03-16 11:53:18
